run_at,script_version,api_batches_fetched,new,updated,unchanged,historical_retained,master_batch_count,master_changed,master_sha256,backup_file,changed_ids
2026-07-21T07:18:51+02:00,2.1.0,40,0,0,40,0,40,21,0,1,20,0,21,Y,58b84b50d6d675087206642b4a5816077322efb0ac166ddf0551d43c29e148b1,8d57df28989a83b0ddc90f1ed6de7243f9e6248681a9937a7747bbf74ef4de2b,Brewfather_Batches_Master_20260721_071851_292440.json,,yiPSN3Y6mmATMzlZ26e4uWlmbGRxaD
2026-07-22T07:17:41+02:00,2.1.0,40,0,0,40,0,40,21,0,3,18,0,21,Y,58b84b50d6d675087206642b4a5816077322efb0ac166ddf0551d43c29e148b1,14528c4a7eac3de378a41a67cdb96dcbe678569ca5aed440ff3597f3a615e1e0,Brewfather_Batches_Master_20260722_071741_619388.json,,AlNro2l8joSt8O98vSwLNZqS08yafE; dsVqWqNVboCzKtRIVDlw4lsZ3qshOR; yiPSN3Y6mmATMzlZ26e4uWlmbGRxaD
2026-07-23T07:22:44+02:00,2.1.0,40,0,0,40,0,40,21,0,0,21,0,21,N,58b84b50d6d675087206642b4a5816077322efb0ac166ddf0551d43c29e148b1,14528c4a7eac3de378a41a67cdb96dcbe678569ca5aed440ff3597f3a615e1e0,,,
2026-07-24T07:18:50+02:00,2.1.0,40,0,0,40,0,40,21,0,0,21,0,21,N,58b84b50d6d675087206642b4a5816077322efb0ac166ddf0551d43c29e148b1,14528c4a7eac3de378a41a67cdb96dcbe678569ca5aed440ff3597f3a615e1e0,,,
2026-07-25T07:13:10+02:00,2.1.0,40,0,0,40,0,40,21,0,0,21,0,21,N,58b84b50d6d675087206642b4a5816077322efb0ac166ddf0551d43c29e148b1,14528c4a7eac3de378a41a67cdb96dcbe678569ca5aed440ff3597f3a615e1e0,,,
2026-07-26T07:29:46+02:00,2.1.0,40,0,0,40,0,40,21,0,0,21,0,21,N,58b84b50d6d675087206642b4a5816077322efb0ac166ddf0551d43c29e148b1,14528c4a7eac3de378a41a67cdb96dcbe678569ca5aed440ff3597f3a615e1e0,,,
2026-07-27T07:47:29+02:00,2.1.0,41,1,0,40,0,41,21,0,1,20,0,21,Y,80e4fa0918cd426b18c1a3b7fa7cd309bc9624969738855b7a8b26dbd31b2f02,e9781320ea7d9afa02512e347d64011e289504388f53df0bd6c4bb0f66936ecc,Brewfather_Batches_Master_20260727_074729_151318.json; Brewfather_Batches_Master_20260727_074729_231438.json,SwGsB3tm6msnKvHKjzAUKNT17xz3QQ,yiPSN3Y6mmATMzlZ26e4uWlmbGRxaD
2026-07-28T07:12:55+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,0,21,N,80e4fa0918cd426b18c1a3b7fa7cd309bc9624969738855b7a8b26dbd31b2f02,e9781320ea7d9afa02512e347d64011e289504388f53df0bd6c4bb0f66936ecc,,,
2026-07-29T07:19:50+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,0,21,N,80e4fa0918cd426b18c1a3b7fa7cd309bc9624969738855b7a8b26dbd31b2f02,e9781320ea7d9afa02512e347d64011e289504388f53df0bd6c4bb0f66936ecc,,,
2026-07-30T06:56:12+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,0,21,N,80e4fa0918cd426b18c1a3b7fa7cd309bc9624969738855b7a8b26dbd31b2f02,e9781320ea7d9afa02512e347d64011e289504388f53df0bd6c4bb0f66936ecc,,,
2026-07-31T07:33:34+02:00,2.1.0,41,0,1,40,0,41,21,0,0,21,0,21,Y,b813f41314655c7839a80060214f280e101c3d2643fb6b0005e357fd442c9116,e9781320ea7d9afa02512e347d64011e289504388f53df0bd6c4bb0f66936ecc,Brewfather_Batches_Master_20260731_073334_195540.json,SwGsB3tm6msnKvHKjzAUKNT17xz3QQ,
2026-08-01T07:25:08+02:00,2.1.0,41,0,0,41,0,41,22,1,0,21,0,22,Y,b813f41314655c7839a80060214f280e101c3d2643fb6b0005e357fd442c9116,cd068d25742c1157750c575d5c38b0906a0213dd4a18974cdd13e74bc72f9998,Brewfather_Batches_Master_20260801_072508_845949.json,,rJhcyGonoBkZSA8onOHB3KYOWjvOFo
2026-08-02T07:24:40+02:00,2.1.0,41,0,1,40,0,41,22,0,0,22,0,22,Y,097983a2fbadf96fe8c7632db223463b27aa43326547d523990eb094f5842137,cd068d25742c1157750c575d5c38b0906a0213dd4a18974cdd13e74bc72f9998,Brewfather_Batches_Master_20260802_072440_382548.json,SwGsB3tm6msnKvHKjzAUKNT17xz3QQ,
2026-08-03T07:39:50+02:00,2.1.0,41,0,4,37,0,41,22,0,0,22,0,22,Y,d68a7e756506743b5e2a24bbfa1b8399cf030766c30258af5da4f1ea669d9093,cd068d25742c1157750c575d5c38b0906a0213dd4a18974cdd13e74bc72f9998,Brewfather_Batches_Master_20260803_073950_638090.json,OeVOBeoeFOpihA16oq3nwkEDoEIZHR; SwGsB3tm6msnKvHKjzAUKNT17xz3QQ; U7GJjJNZ13Q0ZP6eNZGXrtT0I14DUb; ncpfA90wSPILJVaDqZNYM5zdw9bttK,
2026-08-04T07:12:51+02:00,2.1.0,41,0,1,40,0,41,22,0,3,19,0,22,Y,8dc5fa9d20f36d9201ad1fca0a5e36e738c51ea387cb3a107a92854aa337bd47,0019da623ca54cc33dc82f452c0cb3c565733d3e19606b9559f7ba998e726436,Brewfather_Batches_Master_20260804_071251_191038.json; Brewfather_Batches_Master_20260804_071251_269344.json,SwGsB3tm6msnKvHKjzAUKNT17xz3QQ,6uXxDtvdy8UOY2sOfjUUUeSVldFbeu; AlNro2l8joSt8O98vSwLNZqS08yafE; rJhcyGonoBkZSA8onOHB3KYOWjvOFo
2026-08-05T07:12:50+02:00,2.1.0,41,0,1,40,0,41,23,1,1,21,0,23,Y,cad98dbdbd2e2f4482bf6b3f88733cb02df0b1521619ecc3cc2cc9228ca9d5d0,d9a85edd2ce2db9a96ae77bda2e09ec62f822b0d76d9c72f17d74eb277976358,Brewfather_Batches_Master_20260805_071250_385988.json; Brewfather_Batches_Master_20260805_071250_467552.json,SwGsB3tm6msnKvHKjzAUKNT17xz3QQ,dXad4F2tnZ5bYPr0H7o1LxG5LkDq1C; rJhcyGonoBkZSA8onOHB3KYOWjvOFo
2026-08-06T07:14:32+02:00,2.1.0,41,0,0,41,0,41,21,0,1,20,2,23,Y,cad98dbdbd2e2f4482bf6b3f88733cb02df0b1521619ecc3cc2cc9228ca9d5d0,a38c63107c1d1832209aa510c98c3066982d0da2ef514da813fc86aa7cf73ba1,Brewfather_Batches_Master_20260806_071432_011096.json,,rJhcyGonoBkZSA8onOHB3KYOWjvOFo
2026-08-07T06:24:10+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,2,23,N,cad98dbdbd2e2f4482bf6b3f88733cb02df0b1521619ecc3cc2cc9228ca9d5d0,a38c63107c1d1832209aa510c98c3066982d0da2ef514da813fc86aa7cf73ba1,,,
2026-08-08T05:22:33+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,2,23,N,cad98dbdbd2e2f4482bf6b3f88733cb02df0b1521619ecc3cc2cc9228ca9d5d0,a38c63107c1d1832209aa510c98c3066982d0da2ef514da813fc86aa7cf73ba1,,,
2026-08-09T05:39:19+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,2,23,N,cad98dbdbd2e2f4482bf6b3f88733cb02df0b1521619ecc3cc2cc9228ca9d5d0,a38c63107c1d1832209aa510c98c3066982d0da2ef514da813fc86aa7cf73ba1,,,
2026-08-10T05:51:17+02:00,2.1.0,41,0,1,40,0,41,21,0,0,21,2,23,Y,d196053641e57811bafb694d1ac40cda2c591c0a5a397a32ca1711228af92c60,a38c63107c1d1832209aa510c98c3066982d0da2ef514da813fc86aa7cf73ba1,Brewfather_Batches_Master_20260810_055117_106233.json,SwGsB3tm6msnKvHKjzAUKNT17xz3QQ,
2026-08-11T05:41:07+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,2,23,N,d196053641e57811bafb694d1ac40cda2c591c0a5a397a32ca1711228af92c60,a38c63107c1d1832209aa510c98c3066982d0da2ef514da813fc86aa7cf73ba1,,,
2026-08-12T06:04:23+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,2,23,N,d196053641e57811bafb694d1ac40cda2c591c0a5a397a32ca1711228af92c60,a38c63107c1d1832209aa510c98c3066982d0da2ef514da813fc86aa7cf73ba1,,,
2026-08-13T06:08:55+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,2,23,N,d196053641e57811bafb694d1ac40cda2c591c0a5a397a32ca1711228af92c60,a38c63107c1d1832209aa510c98c3066982d0da2ef514da813fc86aa7cf73ba1,,,
2026-08-14T06:05:33+02:00,2.1.0,41,0,0,41,0,41,21,0,0,21,2,23,N,d196053641e57811bafb694d1ac40cda2c591c0a5a397a32ca1711228af92c60,a38c63107c1d1832209aa510c98c3066982d0da2ef514da813fc86aa7cf73ba1,,,
